topic_id,timestamp,bin_start,bin_end,frequency,growth_velocity,semantic_velocity,keywords,z_score_growth_vel
466,2019-03-04 00:00:00.000000,2019-02-20 00:00:00.000000,2019-03-16,0.0025608194622279,0.0025608194622279,0.5454883575439453,"sydney, football, ahead, injunction, despite",3.472438209217166
398,2020-09-26 12:00:00.000000,2020-09-17 00:00:00.000000,2020-10-06,0.0045454545454545,0.0045454545454545,0.42861223220825195,"mortgage, lending, loan, responsible, deferrals",3.4634895793934763
540,2019-07-02 12:00:00.000000,2019-06-20 00:00:00.000000,2019-07-15,0.0013458950201884,0.0013458950201884,0.6549478769302368,"plane, passenger, left, canada, turbulence",3.4593130457501644
232,2019-04-21 00:00:00.000000,2019-04-09 00:00:00.000000,2019-05-03,0.0026327336551118,0.0026327336551118,0.344959020614624,"bashir, omar, sudan, protests, years",3.454786712913729
532,2020-03-11 12:00:00.000000,2020-02-28 00:00:00.000000,2020-03-24,0.0025862068965517,0.0025862068965517,0.38735073804855347,"hospitals, patients, hospital, australian, prepare",3.453976393230577
611,2019-06-07 12:00:00.000000,2019-05-26 00:00:00.000000,2019-06-20,0.0021070375052675,0.0021070375052675,0.3690943717956543,"capsized, capsize, tourist, kills, seven",3.4466422098774676
510,2020-06-05 12:00:00.000000,2020-05-27 00:00:00.000000,2020-06-15,0.0063856960408684,0.0063856960408684,0.2003955841064453,"queens, honours, birthday, victoria, recipients",3.4458746317043065
33,2021-04-30 12:00:00.000000,2021-03-23 00:00:00.000000,2021-06-08,0.0065588106689986,0.0065588106689986,0.5491398572921753,"canal, ship, container, given, stuck",3.4351185617804374
271,2020-10-16 00:00:00.000000,2020-10-06 00:00:00.000000,2020-10-26,0.0021213406873143,0.0021213406873143,0.45604532957077026,"says, brett, authorities, victoria, going",3.4324732189121074
231,2020-11-23 12:00:00.000000,2020-11-14 00:00:00.000000,2020-12-03,0.0060137457044673,0.003852134733894823,0.32196933031082153,"tigray, ethiopia, conflict, ethiopian, eritrea",3.4307645719135693
310,2021-02-18 12:00:00.000000,2021-02-09 00:00:00.000000,2021-02-28,0.0060527453523562,0.003914936713698448,0.28500664234161377,"vaccine, news, live, australia, rollout",3.430224453583022
509,2019-10-08 00:00:00.000000,2019-09-25 00:00:00.000000,2019-10-21,0.0029350104821802,0.0029350104821802,0.41567325592041016,"prize, awarded, economics, prizes, peace",3.4263127727576927
569,2021-01-29 12:00:00.000000,2021-01-19 00:00:00.000000,2021-02-09,0.0029812606473594,0.0025341000318233942,0.6127333045005798,"lift, premier, rules, regional, allowed",3.4220043211999784
75,2020-07-12 12:00:00.000000,2020-07-03 00:00:00.000000,2020-07-22,0.0157942238267148,0.012782550990295087,0.3197172284126282,"coronavirus, masks, face, mask, wear",3.414086169192237
587,2021-07-13 00:00:00.000000,2021-06-08 00:00:00.000000,2021-08-17,0.0095693779904306,0.00605018190157507,0.411648154258728,"nsw, covid, outbreak, regional, sydney",3.411268348628684
73,2019-04-21 00:00:00.000000,2019-04-09 00:00:00.000000,2019-05-03,0.0078982009653356,0.006613708780588033,0.6045691967010498,"julian, assange, wikileaks, embassy, arrested",3.402807624732622
584,2020-04-05 00:00:00.000000,2020-03-24 00:00:00.000000,2020-04-17,0.003052769297863,0.003052769297863,0.3061676621437073,"death, toll, covid, york, new",3.4027383019947224
62,2019-11-01 12:00:00.000000,2019-10-21 00:00:00.000000,2019-11-13,0.0026315789473684,0.0026315789473684,0.40490126609802246,"morning, friday, tuesday, october, nov",3.4007578424471174
106,2019-06-07 12:00:00.000000,2019-05-26 00:00:00.000000,2019-06-20,0.0025284450063211,0.0025284450063211,0.21330666542053223,"kerr, win, matildas, brazil, scored",3.3970736994623
543,2020-12-13 12:00:00.000000,2020-12-03 00:00:00.000000,2020-12-24,0.0043859649122807,0.003954712887844352,0.1549614667892456,"covid, indonesia, indonesian, coronavirus, hospitals",3.39497776302884
226,2020-11-23 12:00:00.000000,2020-11-14 00:00:00.000000,2020-12-03,0.0047250859106529,0.003428666444961822,0.6782199144363403,"wine, china, australian, tariff, tariffs",3.3941345788818493
262,2019-10-08 00:00:00.000000,2019-09-25 00:00:00.000000,2019-10-21,0.0041928721174004,0.002889853684722172,0.8707839846611023,"trump, donald, ukraine, president, transcript",3.3938386980298043
608,2019-11-25 00:00:00.000000,2019-11-13 00:00:00.000000,2019-12-07,0.0057958091841284,0.0057958091841284,0.00617825984954834,"claremont, serial, killings, trial, killer",3.392248364418133
197,2020-04-05 00:00:00.000000,2020-03-24 00:00:00.000000,2020-04-17,0.0021805494984736,0.0021805494984736,0.3673977255821228,"racism, african, discrimination, allege, china",3.381577579921038
185,2020-09-26 12:00:00.000000,2020-09-17 00:00:00.000000,2020-10-06,0.0018181818181818,0.0018181818181818,0.511530876159668,"fines, house, people, party, fined",3.3793765445846056
194,2021-09-19 00:00:00.000000,2021-08-17 00:00:00.000000,2021-10-22,0.0034934497816593,0.003057148281754286,0.008169889450073242,"nuclear, australia, submarine, submarines, deal",3.378582289921011
322,2021-11-26 00:00:00.000000,2021-10-22 00:00:00.000000,2021-12-31,0.0021710811984368,0.0021710811984368,0.6109524965286255,"discrimination, prevent, mean, does, contentious",3.3777336763837895
79,2020-10-16 00:00:00.000000,2020-10-06 00:00:00.000000,2020-10-26,0.0042426813746287,0.0028751243868285438,0.5673844218254089,"bathurst, supercars, race, gisbergen, final",3.3698174743396216
388,2019-12-23 00:00:00.000000,2019-12-07 00:00:00.000000,2020-01-08,0.0097457627118644,0.00839703729417274,0.8613132238388062,"christmas, shopping, westfield, crush, crash",3.36916311058544
100,2020-01-22 00:00:00.000000,2020-01-08 00:00:00.000000,2020-02-05,0.0120689655172413,0.010784070512352781,0.7966418266296387,"open, australian, federer, nadal, roger",3.364480235882308
128,2020-04-05 00:00:00.000000,2020-03-24 00:00:00.000000,2020-04-17,0.0095944177932839,0.0095944177932839,0.20289528369903564,"princess, ruby, coronavirus, nsw, cruise",3.3622724479763098
591,2020-12-13 12:00:00.000000,2020-12-03 00:00:00.000000,2020-12-24,0.0021929824561403,0.0021929824561403,0.8702343702316284,"rock, western, china, prices, trade",3.3612141530432686
147,2019-09-13 00:00:00.000000,2019-09-01 00:00:00.000000,2019-09-25,0.0025985275010827,0.0025985275010827,0.5343607664108276,"boat, water, jetty, whyalla, coast",3.353974083609276
235,2019-04-21 00:00:00.000000,2019-04-09 00:00:00.000000,2019-05-03,0.0035103115401491,0.0035103115401491,0.4223228693008423,"venezuela, military, cares, crisis, calls",3.353449715068883
59,2021-04-30 12:00:00.000000,2021-03-23 00:00:00.000000,2021-06-08,0.0021862702229995,0.0021862702229995,0.5108728408813477,"swan, norman, victorias, discusses, supply",3.3489616529835
335,2020-04-05 00:00:00.000000,2020-03-24 00:00:00.000000,2020-04-17,0.0087221979938944,0.005255798688073523,0.7930632829666138,"australia, news, latest, blog, april",3.3257243747647007
325,2020-04-27 12:00:00.000000,2020-04-17 00:00:00.000000,2020-05-08,0.0129707112970711,0.007697111064721999,0.22121310234069824,"app, tracing, coronavirus, covidsafe, covid",3.3253463684252065
312,2021-07-13 00:00:00.000000,2021-06-08 00:00:00.000000,2021-08-17,0.0143540669856459,0.007306882846796428,0.12400186061859131,"vaccine, australians, vaccinated, nsw, vaccination",3.3240829146242143
469,2020-04-05 00:00:00.000000,2020-03-24 00:00:00.000000,2020-04-17,0.0026166593981683,0.002184683241598666,0.6287063360214233,"australians, cruise, plead, india, argentina",3.31574684934795
576,2020-08-01 00:00:00.000000,2020-07-22 00:00:00.000000,2020-08-11,0.0021468441391155,0.0021468441391155,0.41690313816070557,"new, deaths, news",3.311134120959114
367,2021-04-30 12:00:00.000000,2021-03-23 00:00:00.000000,2021-06-08,0.0017490161783996,0.0017490161783996,0.22966861724853516,"australia, racism, allegations, widespread, neighbours",3.309326561726372
137,2019-08-20 00:00:00.000000,2019-08-08 00:00:00.000000,2019-09-01,0.0026797677534613,0.0026797677534613,0.3925487995147705,"smoking, vaping, anti, urges, think",3.3030941326446404
361,2019-07-27 00:00:00.000000,2019-07-15 00:00:00.000000,2019-08-08,0.0051194539249146,0.003318971248828837,0.34386390447616577,"recycling, skm, landfill, councils, victorian",3.3027531118351487
581,2020-03-11 12:00:00.000000,2020-02-28 00:00:00.000000,2020-03-24,0.0137931034482758,0.009293355985123266,0.0416409969329834,"coronavirus, travel, ban, travellers, tourism",3.2977089141839886
451,2019-03-28 00:00:00.000000,2019-03-16 00:00:00.000000,2019-04-09,0.0068056146320714,0.0068056146320714,0.31425291299819946,"budget, federal, special, surplus, affect",3.2965103140991223
616,2021-04-30 12:00:00.000000,2021-03-23 00:00:00.000000,2021-06-08,0.0052470485351989,0.004807115472382679,0.2239212989807129,"police, cctv, release, footage, shows",3.289256742013716
290,2020-01-22 00:00:00.000000,2020-01-08 00:00:00.000000,2020-02-05,0.0043103448275862,0.003459955035183546,0.7730264663696289,"gold, worker, tasmania, collapse, henty",3.2885152275141234
318,2020-11-23 12:00:00.000000,2020-11-14 00:00:00.000000,2020-12-03,0.0047250859106529,0.004292574035530029,0.26118505001068115,"coronavirus, south, australia, locations, outbreak",3.2877176709016194
166,2019-06-07 12:00:00.000000,2019-05-26 00:00:00.000000,2019-06-20,0.0029498525073746,0.0029498525073746,0.5323615074157715,"suspects, men, attack, disaster, charged",3.2852303369807467
90,2020-09-07 00:00:00.000000,2020-08-28 00:00:00.000000,2020-09-17,0.0083368070029178,0.007887859181456208,0.33405905961990356,"france, tour, wins, stage, roglic",3.278485283264847
539,2021-03-11 12:00:00.000000,2021-02-28 00:00:00.000000,2021-03-23,0.0030647985989492,0.0030647985989492,0.3973855972290039,"grace, tame, goreng, press, club",3.273465281817515
333,2020-10-16 00:00:00.000000,2020-10-06 00:00:00.000000,2020-10-26,0.0097581671616461,0.006555490600644131,0.22874963283538818,"andrews, coronavirus, daniel, victoria, covid",3.2689496667155633
270,2021-11-26 00:00:00.000000,2021-10-22 00:00:00.000000,2021-12-31,0.0017368649587494,0.0017368649587494,0.48819613456726074,"australia, clinics, sydney, stretches, south",3.2607626688388813
296,2020-02-16 12:00:00.000000,2020-02-05 00:00:00.000000,2020-02-28,0.0053499777084262,0.004484043188436211,0.8210882544517517,"germany, climate, war, shut, change",3.260490759770615
491,2020-03-11 12:00:00.000000,2020-02-28 00:00:00.000000,2020-03-24,0.0021551724137931,0.0021551724137931,0.4209778308868408,"business, small, businesses, hits, hit",3.259749124847151
104,2019-08-20 00:00:00.000000,2019-08-08 00:00:00.000000,2019-09-01,0.0080393032603841,0.0080393032603841,0.4873061776161194,"jeffrey, epstein, death, jail, epsteins",3.2459023149693023
103,2019-09-13 00:00:00.000000,2019-09-01 00:00:00.000000,2019-09-25,0.0021654395842356,0.0021654395842356,0.4540201425552368,"nsw, swifts, netball, super, final",3.240014480177451
404,2019-03-28 00:00:00.000000,2019-03-16 00:00:00.000000,2019-04-09,0.0029774564015312,0.0025495649952166056,0.27036142349243164,"wage, minimum, living, growth, political",3.239590308160973
287,2019-03-04 00:00:00.000000,2019-02-20 00:00:00.000000,2019-03-16,0.0034144259496372,0.0034144259496372,0.22160500288009644,"students, strike, schools, protest, sydney",3.2362356787772018
25,2019-06-07 12:00:00.000000,2019-05-26 00:00:00.000000,2019-06-20,0.0033712600084281,0.0033712600084281,0.7335865497589111,"wednesday, tuesday, monday",3.2353289744005957
141,2019-07-27 00:00:00.000000,2019-07-15 00:00:00.000000,2019-08-08,0.0025597269624573,0.002110148609559379,0.4180605411529541,"combustible, reveal, removal, buildings, victorian",3.2325775681441504
98,2020-09-07 00:00:00.000000,2020-08-28 00:00:00.000000,2020-09-17,0.0025010421008753,0.0025010421008753,0.37305331230163574,"open, australias, tennis, charges, final",3.227795088505321
110,2019-05-14 12:00:00.000000,2019-05-03 00:00:00.000000,2019-05-26,0.0026327336551118,0.0026327336551118,0.5001286864280701,"ramadan, explained, fasting, ostrich, china",3.226953538566955
410,2020-11-23 12:00:00.000000,2020-11-14 00:00:00.000000,2020-12-03,0.0025773195876288,0.0025773195876288,0.389739453792572,"elephant, india, worlds, loneliest, cambodia",3.223854736092404
520,2019-08-20 00:00:00.000000,2019-08-08 00:00:00.000000,2019-09-01,0.004019651630192,0.003591498260626942,0.3456275463104248,"antarctica, glacier, iceland, arctic, cores",3.223770851262043
57,2019-07-27 00:00:00.000000,2019-07-15 00:00:00.000000,2019-08-08,0.0098122866894197,0.008003397685050005,0.7218891382217407,"johnson, boris, minister, prime, says",3.218098171129018
551,2020-07-12 12:00:00.000000,2020-07-03 00:00:00.000000,2020-07-22,0.0022563176895306,0.00183073114274108,0.012956976890563965,"coronavirus, health, mental, anxiety, covid",3.2178634510535695
54,2019-12-23 00:00:00.000000,2019-12-07 00:00:00.000000,2020-01-08,0.0033898305084745,0.0029426870902444268,0.49038970470428467,"nols, cns, pmdefends, newrfs, newpm",3.211700751885838
560,2019-12-23 00:00:00.000000,2019-12-07 00:00:00.000000,2020-01-08,0.0127118644067796,0.00821691605166744,0.37165915966033936,"heatwave, record, australia, weather, heat",3.210623852375328
306,2021-03-11 12:00:00.000000,2021-02-28 00:00:00.000000,2021-03-23,0.0052539404553415,0.0052539404553415,0.12066549062728882,"astrazeneca, blood, clots, rollout, concerns",3.202750921494602
413,2021-02-18 12:00:00.000000,2021-02-09 00:00:00.000000,2021-02-28,0.0073497622135754,0.005209197482989856,0.5335351228713989,"jobseeker, jobkeeper, changes, week, ato",3.1985194929500644
356,2020-11-04 12:00:00.000000,2020-10-26 00:00:00.000000,2020-11-14,0.0030146425495262,0.002589275864814857,0.4265594482421875,"fitzgibbon, joel, shadow, cabinet, labor",3.1965158605477666
289,2020-08-01 00:00:00.000000,2020-07-22 00:00:00.000000,2020-08-11,0.0017174753112924,0.0017174753112924,0.7155889868736267,"alluring, continues, investors, price, boom",3.1962190938631214
31,2020-02-16 12:00:00.000000,2020-02-05 00:00:00.000000,2020-02-28,0.0062416406598305,0.00537493812696247,0.19302207231521606,"february, thursday, wednesday, tuesday, monday",3.185965928401533
443,2019-11-01 12:00:00.000000,2019-10-21 00:00:00.000000,2019-11-13,0.0026315789473684,0.0026315789473684,0.637287437915802,"election, post, mortem, wrong, went",3.170921486428964
522,2020-02-16 12:00:00.000000,2020-02-05 00:00:00.000000,2020-02-28,0.0115916183682568,0.009416152522303564,0.6894271373748779,"interview, extended, business, speaks, paul",3.1703915264047993
297,2020-08-19 12:00:00.000000,2020-08-11 00:00:00.000000,2020-08-28,0.0044543429844097,0.0040232466998670335,0.5567054748535156,"power, renting, future, plants, virtual",3.166686364036453
395,2021-04-30 12:00:00.000000,2021-03-23 00:00:00.000000,2021-06-08,0.0065588106689986,0.004799092468528359,0.6064223051071167,"frydenberg, josh, treasurer, andrew, budget",3.1653748672383073
56,2020-04-05 00:00:00.000000,2020-03-24 00:00:00.000000,2020-04-17,0.0061055385957261,0.0035102534574740366,0.49606454372406006,"coronavirus, johnson, icu, hospital, improving",3.163190450871081
465,2021-07-13 00:00:00.000000,2021-06-08 00:00:00.000000,2021-08-17,0.005219660722053,0.0034645849285619063,0.6151135563850403,"restrictions, sydney, tougher, reopening, nsw",3.1581374022006092
192,2020-11-04 12:00:00.000000,2020-10-26 00:00:00.000000,2020-11-14,0.0047372954349698,0.0047372954349698,0.4985083341598511,"philippines, goni, strongest, threatening, vamco",3.146728627533149
415,2019-10-08 00:00:00.000000,2019-09-25 00:00:00.000000,2019-10-21,0.0029350104821802,0.0020670442247313603,0.8081306219100952,"swine, african, pork, prices, producer",3.1467249139130997
156,2020-06-05 12:00:00.000000,2020-05-27 00:00:00.000000,2020-06-15,0.0042571306939123,0.002920497423246068,0.41255658864974976,"gyms, coronavirus, nsw, restrictions, lifted",3.143193242716094
61,2019-06-07 12:00:00.000000,2019-05-26 00:00:00.000000,2019-06-20,0.0033712600084281,0.0033712600084281,0.7393494844436646,"tuesday, wednesday",3.1388037802748423
102,2020-09-26 12:00:00.000000,2020-09-17 00:00:00.000000,2020-10-06,0.0022727272727272,0.001855113636363658,0.6581342816352844,"super, jemma, indigenous, oppportunity, missed",3.136544066054912
93,2020-01-22 00:00:00.000000,2020-01-08 00:00:00.000000,2020-02-05,0.0038793103448275,0.003454117921979225,0.04726886749267578,"tennis, open, australian, players, playing",3.1281763106822744
299,2019-09-13 00:00:00.000000,2019-09-01 00:00:00.000000,2019-09-25,0.0017323516673884,0.0017323516673884,0.38210874795913696,"make, switching, provider, energy, prices",3.127534119806031
133,2019-06-07 12:00:00.000000,2019-05-26 00:00:00.000000,2019-06-20,0.0058997050147492,0.0054585209336024286,0.05657529830932617,"matildas, world, cup, womens, brazil",3.122314206340401
74,2019-02-09 00:00:00.000000,2019-01-29 00:00:00.000000,2019-02-20,0.0084935181046043,0.003849973232628346,0.5128057599067688,"hakeem, araibi, australia, alaraibi, thai",3.115651962895349
304,2021-01-06 00:00:00.000000,2020-12-24 00:00:00.000000,2021-01-19,0.0040142729705619,0.0035741088877164814,0.26054972410202026,"covid, vaccine, oxford, pfizer, vaccines",3.1132254681162603
5,2019-07-27 00:00:00.000000,2019-07-15 00:00:00.000000,2019-08-08,0.0017064846416382,0.0017064846416382,,,3.1128872803103556
479,2020-03-11 12:00:00.000000,2020-02-28 00:00:00.000000,2020-03-24,0.0068965517241379,0.005999539205898204,0.9412220120429993,"coronavirus, workers, cuts, capacity, staff",3.1112044098134324
200,2019-07-02 12:00:00.000000,2019-06-20 00:00:00.000000,2019-07-15,0.0013458950201884,0.0013458950201884,0.7864701747894287,"gunn, point, military, marines, proposed",3.1063250873182637
39,2020-11-23 12:00:00.000000,2020-11-14 00:00:00.000000,2020-12-03,0.0017182130584192,0.0017182130584192,0.24373048543930054,"markets, eleanor, creagh, wednesday, thursday",3.105267577548408
397,2019-06-07 12:00:00.000000,2019-05-26 00:00:00.000000,2019-06-20,0.0033712600084281,0.0033712600084281,0.5391039252281189,"briefing, morning, june, news, regional",3.10490112911238
142,2019-12-23 00:00:00.000000,2019-12-07 00:00:00.000000,2020-01-08,0.0042372881355932,0.00334264467177537,0.7000688910484314,"years, eve, new, sydney, adelaide",3.096889166080919
452,2019-07-02 12:00:00.000000,2019-06-20 00:00:00.000000,2019-07-15,0.0040376850605652,0.0036147542749457723,0.35594016313552856,"cuts, cut, spending, boost, explained",3.0964909544305828
412,2021-09-19 00:00:00.000000,2021-08-17 00:00:00.000000,2021-10-22,0.0026200873362445,0.0026200873362445,0.7284411787986755,"rate, falls, people, news, time",3.0955923400392766
153,2020-06-05 12:00:00.000000,2020-05-27 00:00:00.000000,2020-06-15,0.0017028522775649,0.0017028522775649,0.7079625725746155,"dies, man, morris, unit, tyaak",3.09010679057674
482,2021-02-18 12:00:00.000000,2021-02-09 00:00:00.000000,2021-02-28,0.0017293558149589,0.0017293558149589,0.6021533012390137,"skin, check, national, rockhampton, day",3.0799488208710915
301,2021-11-26 00:00:00.000000,2021-10-22 00:00:00.000000,2021-12-31,0.0030395136778115,0.0017272072927119481,0.7964712381362915,"health, minister, wont, kids, says",3.076133475785798
582,2019-05-14 12:00:00.000000,2019-05-03 00:00:00.000000,2019-05-26,0.0039491004826678,0.0035087719298245736,0.3567148447036743,"sex, taiwan, marriage, legalises, gay",3.0655188281897336
623,2019-11-25 00:00:00.000000,2019-11-13 00:00:00.000000,2019-12-07,0.0022291573785109,0.0022291573785109,0.446869432926178,"court, assault, indecent, case, told",3.0609416626495176
171,2019-10-08 00:00:00.000000,2019-09-25 00:00:00.000000,2019-10-21,0.0054507337526205,0.0028448139243199915,0.0,"latest, headlines, abc, seconds",3.057648721316282
609,2019-11-25 00:00:00.000000,2019-11-13 00:00:00.000000,2019-12-07,0.0053499777084262,0.0044688646692426955,0.9072960019111633,"edwards, claremont, serial, bradley, killer",3.055350053750085
358,2021-02-18 12:00:00.000000,2021-02-09 00:00:00.000000,2021-02-28,0.0034587116299178,0.0030315261417824656,0.16049647331237793,"frogs, cane, baby, booroolong, toad",3.0422111082570846
241,2020-11-04 12:00:00.000000,2020-10-26 00:00:00.000000,2020-11-14,0.0017226528854435,0.0017226528854435,0.4183109998703003,"codes, concerns, privacy, venues, nsw",3.040622009535529
256,2021-04-30 12:00:00.000000,2021-03-23 00:00:00.000000,2021-06-08,0.0013117621337997,0.0013117621337997,0.4522092342376709,"june, july, april, august",3.038806720122372
28,2019-02-09 00:00:00.000000,2019-01-29 00:00:00.000000,2019-02-20,0.0013410818059901,0.0013410818059901,0.0,"news, making, issues, regional, areas",3.0373389266457798
47,2019-02-09 00:00:00.000000,2019-01-29 00:00:00.000000,2019-02-20,0.0013410818059901,0.0013410818059901,-2.384185791015625e-07,"october, march, august, september, november",3.037119892269934
489,2019-03-04 00:00:00.000000,2019-02-20 00:00:00.000000,2019-03-16,0.0034144259496372,0.0029660727655668523,0.49121296405792236,"mothers, babies, women, guilt, parenting",3.0329705767349373
284,2020-10-16 00:00:00.000000,2020-10-06 00:00:00.000000,2020-10-26,0.0016970725498515,0.0016970725498515,0.35168880224227905,"fracking, protesters, anti, hole, drill",3.026299556046244
173,2020-03-11 12:00:00.000000,2020-02-28 00:00:00.000000,2020-03-24,0.0025862068965517,0.002139421599360808,0.49524760246276855,"fashion, tips, clothes, ethically, sustainable",3.021123214045038
108,2021-03-11 12:00:00.000000,2021-02-28 00:00:00.000000,2021-03-23,0.015323992994746,0.011388628680812965,0.5018946528434753,"meghan, harry, interview, markle, oprah",3.019999705678595
578,2020-08-01 00:00:00.000000,2020-07-22 00:00:00.000000,2020-08-11,0.0012881064834693,0.0012881064834693,0.6597238779067993,"north, defector, bringing, blames, south",3.0198375058838733
259,2020-08-19 12:00:00.000000,2020-08-11 00:00:00.000000,2020-08-28,0.0048997772828507,0.0048997772828507,0.337468683719635,"harris, biden, joe, donald, trump",3.0186842483346834
298,2020-02-16 12:00:00.000000,2020-02-05 00:00:00.000000,2020-02-28,0.0022291573785109,0.0022291573785109,0.48776304721832275,"renewable, energy, renewables, scale, lack",3.0159982067069335
19,2019-02-09 00:00:00.000000,2019-01-29 00:00:00.000000,2019-02-20,0.0013410818059901,0.0013410818059901,,,3.0143932918488403
602,2021-07-13 00:00:00.000000,2021-06-08 00:00:00.000000,2021-08-17,0.003479773814702,0.0030411899974753078,0.10578036308288574,"sydney, south, officers, west, operation",3.0099594135970773
179,2020-11-23 12:00:00.000000,2020-11-14 00:00:00.000000,2020-12-03,0.0030068728522336,0.0030068728522336,0.011383056640625,"leader, harvey, liza, kirkup, zak",3.0057791090834867
58,2020-08-19 12:00:00.000000,2020-08-11 00:00:00.000000,2020-08-28,0.0022271714922048,0.0017970310752553557,0.9891470670700073,"south, cancelled, christmas, parade, australian",3.001780559147566
44,2021-09-19 00:00:00.000000,2021-08-17 00:00:00.000000,2021-10-22,0.0131004366812227,0.006968397721630422,0.6062847971916199,"berejiklian, gladys, icac, premier, berejiklians",2.9972898860335215
278,2019-07-02 12:00:00.000000,2019-06-20 00:00:00.000000,2019-07-15,0.0022431583669807,0.0022431583669807,0.9123557806015015,"boom, price, record, unwind, delivering",2.996394237414226
242,2021-07-13 00:00:00.000000,2021-06-08 00:00:00.000000,2021-08-17,0.0200086994345367,0.016896205582731316,0.6104408502578735,"taliban, afghanistan, afghan, kabul, control",2.99281735186928
421,2020-11-04 12:00:00.000000,2020-10-26 00:00:00.000000,2020-11-14,0.0047372954349698,0.004311198193479219,0.25904470682144165,"green, antony, election, biden, trump",2.982102443295178
382,2019-12-23 00:00:00.000000,2019-12-07 00:00:00.000000,2020-01-08,0.0042372881355932,0.0037897670624490814,0.17631810903549194,"nicola, commission, royal, informer, lawyer",2.9816162413816025
72,2021-01-29 12:00:00.000000,2021-01-19 00:00:00.000000,2021-02-09,0.0025553662691652,0.0025553662691652,0.5486104488372803,"abuse, leifer, sex, malka, child",2.981424262248572
571,2020-11-23 12:00:00.000000,2020-11-14 00:00:00.000000,2020-12-03,0.0030068728522336,0.0025751006297402676,0.6940330266952515,"lockdown, coronavirus, covid, explained, nick",2.97956098682339
168,2019-08-20 00:00:00.000000,2019-08-08 00:00:00.000000,2019-09-01,0.0022331397945511,0.0018057482637219235,0.4951939582824707,"kong, hong, water, crowds, cannons",2.97624793636454
293,2021-09-19 00:00:00.000000,2021-08-17 00:00:00.000000,2021-10-22,0.0021834061135371,0.0021834061135371,0.6766625642776489,"pledges, federal, woodside, cut, nsw",2.974604036797136
364,2020-06-05 12:00:00.000000,2020-05-27 00:00:00.000000,2020-06-15,0.0025542784163473,0.0025542784163473,0.32887881994247437,"turtle, green, sea, turtles, gender",2.969703062483236
136,2020-06-05 12:00:00.000000,2020-05-27 00:00:00.000000,2020-06-15,0.0110685398041719,0.00838071914009351,0.9022164940834045,"nrl, broncos, parramatta, brisbane, roosters",2.9623439598457475
175,2019-07-02 12:00:00.000000,2019-06-20 00:00:00.000000,2019-07-15,0.0044863167339614,0.004063196971225967,0.2338958978652954,"nbn, telstra, outage, killed, dream",2.9604733757732693
244,2019-09-13 00:00:00.000000,2019-09-01 00:00:00.000000,2019-09-25,0.0021654395842356,0.0021654395842356,0.18587476015090942,"netanyahu, election, benjamin, israel, tricks",2.957313353231246
66,2020-09-07 00:00:00.000000,2020-08-28 00:00:00.000000,2020-09-17,0.0066694456023343,0.005326025523683538,0.2953372001647949,"koalas, koala, nsw, bushfire, nationals",2.9524221933237933
351,2019-04-21 00:00:00.000000,2019-04-09 00:00:00.000000,2019-05-03,0.0026327336551118,0.002206444227537414,0.5055354833602905,"peter, ali, france, dickson, labor",2.9448376502129334
600,2021-09-19 00:00:00.000000,2021-08-17 00:00:00.000000,2021-10-22,0.0017467248908296,0.0017467248908296,0.28621792793273926,"dolphin, locals, team, dolphins, playful",2.9443199717079076
249,2019-06-07 12:00:00.000000,2019-05-26 00:00:00.000000,2019-06-20,0.0033712600084281,0.0024914956419148887,0.8153198957443237,"oil, attacks, gulf, tankers, iran",2.935020311780781
50,2021-04-30 12:00:00.000000,2021-03-23 00:00:00.000000,2021-06-08,0.0013117621337997,0.0013117621337997,0.487304151058197,"premier, case, covid, ship, allegra",2.9332537732024666
89,2020-01-22 00:00:00.000000,2020-01-08 00:00:00.000000,2020-02-05,0.0112068965517241,0.010350667172764174,0.4944436550140381,"ash, australian, open, tennis, young",2.9314724710946076
440,2020-03-11 12:00:00.000000,2020-02-28 00:00:00.000000,2020-03-24,0.0038793103448275,0.0038793103448275,0.20309889316558838,"coronavirus, rent, property, market, unemployment",2.9293266177984023
259,2020-11-04 12:00:00.000000,2020-10-26 00:00:00.000000,2020-11-14,0.0051679586563307,0.00474167877564531,0.20186281204223633,"harris, biden, joe, election, president",2.921469618812413
22,2019-11-01 12:00:00.000000,2019-10-21 00:00:00.000000,2019-11-13,0.0043859649122807,0.0043859649122807,0.0036780834197998047,"tuesday, friday, wednesday, thursday, monday",2.919085670574183
500,2020-03-11 12:00:00.000000,2020-02-28 00:00:00.000000,2020-03-24,0.0021551724137931,0.0017085791997050416,0.5150162577629089,"economy, cost, australias, richard, hinds",2.9169260320775763
258,2019-06-07 12:00:00.000000,2019-05-26 00:00:00.000000,2019-06-20,0.0105351875263379,0.0065601802327465725,0.5957924723625183,"albanese, setka, anthony, labor, john",2.916851661388314
347,2021-11-26 00:00:00.000000,2021-10-22 00:00:00.000000,2021-12-31,0.0017368649587494,0.0017368649587494,0.7327767014503479,"rejects, claims, target, people, told",2.9145838586570196
414,2020-05-17 12:00:00.000000,2020-05-08 00:00:00.000000,2020-05-27,0.0026654820079964,0.0026654820079964,0.3548760414123535,"charity, charities, raise, digger, sells",2.9085699037901143
237,2019-03-04 00:00:00.000000,2019-02-20 00:00:00.000000,2019-03-16,0.0051216389244558,0.0037754938723248976,0.9877620935440063,"pakistan, indian, kashmir, pilot, india",2.908529091637966
