GKGRECORDID,DATE,SOURCECOMMONNAME,DOCUMENTIDENTIFIER,theme_list,tone_value
20260412101500-10,20260412101500,scmp.com,https://www.scmp.com/news/world/africa/article/3349796/benin-election-favours-continuity-amid-al-qaeda-attacks-poverty,"['TAX_FNCACT_ANALYST', 'TAX_FNCACT_MAN', 'TAX_FNCACT_LAWMAKERS', 'EPU_POLICY_LAWMAKERS', 'TAX_FNCACT_MINISTER', 'EPU_ECONOMY', 'EPU_ECONOMY_HISTORIC', 'EPU_POLICY_POLITICAL', 'TAX_FNCACT_FINANCE_MINISTER', 'LEADER', 'TAX_FNCACT_PRESIDENT', 'USPEC_POLITICS_GENERAL1', 'ELECTION', 'JIHAD', 'TERROR', 'ARMEDCONFLICT', 'WB_471_ECONOMIC_GROWTH', 'TAX_WORLDLANGUAGES_BENIN']",-2.65957446808511
20260412101500-11,20260412101500,jwire.com.au,https://www.jwire.com.au/on-the-other-hand-378/,"['UNGP_FORESTS_RIVERS_OCEANS', 'UNGP_FORESTS_RIVERS_OCEANS', 'EPU_POLICY_BUDGET', 'USPEC_POLICY1', 'EPU_POLICY_POLICY', 'ARMEDCONFLICT', 'EPU_CATS_NATIONAL_SECURITY', 'WB_1803_TRANSPORT_INFRASTRUCTURE', 'WB_1803_TRANSPORT_INFRASTRUCTURE', 'WB_166_RAILWAYS', 'WB_166_RAILWAYS', 'UNGP_TRANSPORTATION_ROADS', 'INFRASTRUCTURE_BAD_ROADS', 'WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION', 'WB_1429_ROAD_SAFETY', 'WB_790_TRANSPORT_AND_SUSTAINABLE_DEVELOPMENT', 'WB_635_PUBLIC_HEALTH', 'WB_784_TRAFFIC_AND_ROAD_SAFETY', 'WB_621_HEALTH_NUTRITION_AND_POPULATION', 'WB_1808_TRANSPORT_SAFETY', 'CRISISLEX_CRISISLEXREC', 'PUBLIC_TRANSPORT', 'WB_1817_CONGESTION', 'WB_162_TRANSPORT_ECONOMICS', 'WB_135_TRANSPORT']",2.17391304347826
20260412101500-12,20260412101500,countypress.co.uk,https://www.countypress.co.uk/news/national/26014084.russia-ukraine-trade-blame-violating-orthodox-easter-ceasefire/,"['DRONES', 'DRONES', 'DRONES', 'CRISISLEX_CRISISLEXREC', 'TAX_WORLDLANGUAGES_RUSSIA', 'TAX_WORLDLANGUAGES_RUSSIA', 'TAX_WORLDLANGUAGES_RUSSIA', 'TAX_WORLDLANGUAGES_RUSSIA', 'TAX_WORLDLANGUAGES_RUSSIA', 'TAX_ETHNICITY_UKRAINIAN', 'TAX_ETHNICITY_UKRAINIAN', 'TAX_ETHNICITY_UKRAINIAN', 'TAX_ETHNICITY_UKRAINIAN', 'TAX_ETHNICITY_UKRAINIAN', 'TAX_WORLDLANGUAGES_UKRAINIAN', 'TAX_WORLDLANGUAGES_UKRAINIAN', 'TAX_WORLDLANGUAGES_UKRAINIAN', 'TAX_WORLDLANGUAGES_UKRAINIAN', 'TAX_WORLDLANGUAGES_UKRAINIAN', 'CEASEFIRE', 'CEASEFIRE', 'CEASEFIRE', 'CEASEFIRE', 'CEASEFIRE', 'LEADER', 'LEADER', 'TAX_FNCACT_PRESIDENT', 'TAX_FNCACT_PRESIDENT', 'USPEC_POLITICS_GENERAL1', 'USPEC_POLITICS_GENERAL1', 'TAX_MILITARY_TITLE_OFFICER', 'TAX_FNCACT_OFFICER', 'DISASTER_FIRE', 'CRISISLEX_T04_INFRASTRUCTURE', 'CRISISLEX_O02_RESPONSEAGENCIESATCRISIS', 'TAX_ETHNICITY_RUSSIAN', 'TAX_ETHNICITY_RUSSIAN', 'TAX_ETHNICITY_RUSSIAN', 'TAX_ETHNICITY_RUSSIAN', 'TAX_WORLDLANGUAGES_RUSSIAN', 'TAX_WORLDLANGUAGES_RUSSIAN', 'TAX_WORLDLANGUAGES_RUSSIAN', 'TAX_WORLDLANGUAGES_RUSSIAN', 'TAX_WEAPONS_DRONE_STRIKE', 'TAX_RELIGION_ORTHODOX', 'WOUND', 'CRISISLEX_C03_WELLBEING_HEALTH', 'CRISISLEX_T02_INJURED', 'EPU_CATS_NATIONAL_SECURITY', 'TAX_FOODSTAPLES_BREAD', 'TAX_FOODSTAPLES_BREAD', 'TAX_WEAPONS_BOMBS', 'CRISISLEX_T01_CAUTION_ADVICE', 'ARMEDCONFLICT', 'TAX_FNCACT_MILITARY_OFFICER']",-9.74576271186441
20260412101500-13,20260412101500,wyomingnewsnow.tv,https://www.wyomingnewsnow.tv/news/national/war-in-the-middle-east-latest-developments/article_09173247-3476-5c8e-9438-4cc02cc4796f.html,"['DELAY', 'TAX_ETHNICITY_AMERICAN', 'GENERAL_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'TAX_WORLDFISH_SWEEPERS', 'TAX_ETHNICITY_AUSTRALIAN', 'ARMEDCONFLICT', 'ARMEDCONFLICT', 'ARMEDCONFLICT', 'EPU_CATS_NATIONAL_SECURITY', 'EPU_CATS_NATIONAL_SECURITY', 'EPU_CATS_NATIONAL_SECURITY', 'MANMADE_DISASTER_IMPLIED', 'MANMADE_DISASTER_IMPLIED', 'MANMADE_DISASTER_IMPLIED', 'WB_2299_PIPELINES', 'WB_2299_PIPELINES', 'WB_2299_PIPELINES', 'WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS', 'WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS', 'WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS', 'WB_507_ENERGY_AND_EXTRACTIVES', 'WB_507_ENERGY_AND_EXTRACTIVES', 'WB_507_ENERGY_AND_EXTRACTIVES', 'WB_548_PPP_IN_OIL_AND_GAS', 'WB_548_PPP_IN_OIL_AND_GAS', 'WB_548_PPP_IN_OIL_AND_GAS', 'TAX_FNCACT_SPOKESMAN', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_MEDIATOR', 'TAX_FNCACT_FOREIGN_MINISTER', 'TAX_FNCACT_FOREIGN_MINISTER', 'CEASEFIRE', 'CEASEFIRE', 'CEASEFIRE', 'TAX_WEAPONS_WARSHIPS', 'ENV_WATERWAYS', 'WB_1805_WATERWAYS', 'WB_135_TRANSPORT', 'WB_1803_TRANSPORT_INFRASTRUCTURE', 'TAX_FNCACT_VICE_PRESIDENT', 'TAX_FNCACT_VICE_PRESIDENT', 'NEGOTIATIONS', 'NEGOTIATIONS', 'NEGOTIATIONS', 'NEGOTIATIONS', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_2473_DIPLOMACY_AND_NEGOTIATIONS', 'WB_2473_DIPLOMACY_AND_NEGOTIATIONS', 'WB_2473_DIPLOMACY_AND_NEGOTIATIONS', 'WB_2473_DIPLOMACY_AND_NEGOTIATIONS', 'WB_939_NEGOTIATION', 'WB_939_NEGOTIATION', 'WB_939_NEGOTIATION', 'WB_939_NEGOTIATION', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_936_ALTERNATIVE_DISPUTE_RESOLUTION', 'WB_936_ALTERNATIVE_DISPUTE_RESOLUTION', 'WB_936_ALTERNATIVE_DISPUTE_RESOLUTION', 'WB_936_ALTERNATIVE_DISPUTE_RESOLUTION', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_843_DISPUTE_RESOLUTION', 'WB_843_DISPUTE_RESOLUTION', 'WB_843_DISPUTE_RESOLUTION', 'WB_843_DISPUTE_RESOLUTION', 'WB_2471_PEACEKEEPING', 'WB_2471_PEACEKEEPING', 'WB_2471_PEACEKEEPING', 'WB_2471_PEACEKEEPING', 'ENV_OIL', 'ENV_OIL', 'ENV_OIL', 'LEADER', 'LEADER', 'LEADER', 'TAX_FNCACT_PRESIDENT', 'TAX_FNCACT_PRESIDENT', 'TAX_FNCACT_PRESIDENT', 'USPEC_POLITICS_GENERAL1', 'USPEC_POLITICS_GENERAL1', 'USPEC_POLITICS_GENERAL1', 'TAX_POLITICAL_PARTY_REPUBLICAN', 'TAX_FNCACT_MINISTER', 'TAX_FNCACT_MINISTER', 'MEDIA_MSM', 'MEDIA_MSM', 'MEDIA_MSM', 'MILITARY', 'USPEC_UNCERTAINTY1', 'WB_2478_PEACE_PROCESSES_AND_DIALOGUE', 'ENV_MINING', 'TAX_FNCACT_SPOKESPERSON', 'ECON_OILPRICE', 'TAX_ETHNICITY_IRANIAN', 'TAX_ETHNICITY_IRANIAN', 'TAX_ETHNICITY_IRANIAN', 'TAX_ETHNICITY_IRANIAN', 'TAX_ETHNICITY_IRANIAN', 'WB_549_OIL_AND_GAS_SYSTEMS', 'WB_1768_OIL_AND_GAS_PIPELINE', 'WMD', 'WMD', 'TAX_FNCACT_OFFICIAL']",-1.53139356814701
20260412101500-14,20260412101500,registercitizen.com,https://www.registercitizen.com/connecticut/article/ct-oyster-farms-long-island-sound-brutal-winter-22190826.php,"['CRISISLEX_CRISISLEXREC', 'KILL', 'CRISISLEX_T03_DEAD', 'ENV_FISHERY', 'NATURAL_DISASTER_COLD_SNAP', 'NATURAL_DISASTER_COLD_SNAP', 'NATURAL_DISASTER_FRIGID', 'UNGP_FORESTS_RIVERS_OCEANS', 'NATURAL_DISASTER_DEEP_FREEZE', 'GENERAL_HEALTH', 'MEDICAL', 'TAX_FNCACT_NURSES', 'WB_1983_HEALTHY_OCEANS', 'WB_1979_NATURAL_RESOURCE_MANAGEMENT', 'WB_435_AGRICULTURE_AND_FOOD_SECURITY', 'WB_1048_MARINE_PROTECTED_AREAS', 'TAX_WORLDCRUSTACEANS_SHELLFISH', 'TAX_WORLDCRUSTACEANS_SHELLFISH', 'TAX_FNCACT_DIRECTOR', 'TAX_ETHNICITY_INDIAN', 'WB_137_WATER', 'WB_137_WATER', 'WB_137_WATER', 'TAX_FNCACT_INSIDER', 'TAX_FNCACT_BABY', 'NATURAL_DISASTER_BITTER_COLD', 'NATURAL_DISASTER_ICY', 'TAX_FNCACT_KILLER', 'AFFECT', 'AFFECT', 'AFFECT', 'CRISISLEX_C04_LOGISTICS_TRANSPORT', 'CRISISLEX_C04_LOGISTICS_TRANSPORT', 'CRISISLEX_C04_LOGISTICS_TRANSPORT', 'AGRICULTURE', 'AGRICULTURE', 'AGRICULTURE', 'AGRICULTURE', 'AGRICULTURE', 'AGRICULTURE', 'AGRICULTURE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'NATURAL_DISASTER_ICE', 'TAX_DISEASE_PARASITIC_DISEASE', 'MARITIME_INCIDENT', 'MARITIME_INCIDENT', 'MARITIME_INCIDENT', 'MARITIME_INCIDENT', 'MARITIME_INCIDENT', 'MARITIME_INCIDENT', 'MARITIME', 'MARITIME', 'MARITIME', 'MARITIME', 'MARITIME', 'MARITIME', 'MANMADE_DISASTER_IMPLIED', 'MANMADE_DISASTER_IMPLIED', 'MANMADE_DISASTER_IMPLIED', 'MANMADE_DISASTER_IMPLIED', 'MANMADE_DISASTER_IMPLIED', 'MANMADE_DISASTER_IMPLIED', 'TAX_DISEASE_DISEASE', 'TAX_DISEASE_DISEASE', 'WB_1406_DISEASES', 'WB_1406_DISEASES', 'WB_621_HEALTH_NUTRITION_AND_POPULATION', 'WB_621_HEALTH_NUTRITION_AND_POPULATION', 'UNGP_HEALTHCARE', 'UNGP_HEALTHCARE', 'TAX_FNCACT_FARMERS', 'TAX_FNCACT_FARMERS', 'TAX_FNCACT_FARMERS', 'TAX_FNCACT_FARMERS', 'TAX_FNCACT_FARMERS', 'TAX_FNCACT_FARMERS', 'TAX_FNCACT_FARMERS']",-2.38290879211175
20260412101500-15,20260412101500,limerickleader.ie,https://www.limerickleader.ie/news/politics/2059844/breaking-we-don-t-know-what-s-ahead-of-us-an-organiser-of-protest-at-limerick-port.html,"['GENERAL_GOVERNMENT', 'GENERAL_GOVERNMENT', 'GENERAL_GOVERNMENT', 'GENERAL_GOVERNMENT', 'GENERAL_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'ECON_TAXATION', 'ECON_TAXATION', 'EPU_POLICY_TAX', 'EPU_POLICY_TAX', 'EPU_CATS_TAXES', 'EPU_CATS_TAXES', 'CRISISLEX_T11_UPDATESSYMPATHY', 'TAX_ETHNICITY_IRISH', 'TAX_WORLDLANGUAGES_IRISH', 'FUELPRICES', 'UNGP_FORESTS_RIVERS_OCEANS', 'UNGP_FORESTS_RIVERS_OCEANS', 'UNGP_FORESTS_RIVERS_OCEANS', 'UNGP_FORESTS_RIVERS_OCEANS', 'ECON_FOREIGNINVEST', 'WB_471_ECONOMIC_GROWTH', 'WB_1078_DETERMINANTS_OF_GROWTH', 'WB_1081_FINANCE_AND_GROWTH', 'WB_863_FDI_SPILLOVERS', 'TAX_FNCACT_COMMISSIONER', 'SOC_RANSOM', 'ENV_OIL', 'WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS', 'WB_507_ENERGY_AND_EXTRACTIVES', 'WB_548_PPP_IN_OIL_AND_GAS', 'WB_2298_REFINERIES', 'EPU_ECONOMY_HISTORIC', 'WB_137_WATER', 'BLOCKADE', 'BLOCKADE', 'BLOCKADE', 'SEIGE', 'SEIGE', 'SEIGE', 'TAX_ECON_PRICE', 'GENERAL_HEALTH', 'MEDICAL', 'SOC_POINTSOFINTEREST_HOSPITAL', 'CRISISLEX_C03_WELLBEING_HEALTH', 'EDUCATION', 'SOC_POINTSOFINTEREST_UNIVERSITY', 'USPEC_POLITICS_GENERAL1', 'TAX_FNCACT_MINISTER', 'TAX_FNCACT_MINISTER', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'PROTEST', 'PROTEST', 'PROTEST', 'PROTEST', 'PROTEST', 'PROTEST', 'TAX_DISEASE_COVID', 'TAX_DISEASE_COVID', 'USPEC_POLICY1', 'USPEC_POLICY1', 'EPU_ECONOMY', 'EPU_ECONOMY', 'WB_135_TRANSPORT', 'WB_135_TRANSPORT', 'WB_1803_TRANSPORT_INFRASTRUCTURE', 'WB_1803_TRANSPORT_INFRASTRUCTURE', 'WB_167_PORTS', 'WB_167_PORTS', 'WATER_SECURITY', 'WB_1199_WATER_SUPPLY_AND_SANITATION', 'WB_2008_WATER_TREATMENT', 'TAX_FNCACT_MUSICIAN', 'ACT_MAKESTATEMENT']",-1.65289256198347
20260412101500-16,20260412101500,aceshowbiz.com,https://www.aceshowbiz.com/news/view/00253442.html,"['TAX_FNCACT_INSIDER', 'LGBT', 'TAX_FNCACT_MAN', 'WB_615_GENDER', 'USPEC_POLITICS_GENERAL1', 'TAX_FNCACT_ACTOR', 'TAX_FNCACT_DESIGNER', 'TAX_FNCACT_DESIGNER', 'UNGP_FREEDOM_FROM_DISCRIMINATION', 'TAX_FNCACT_WOMAN', 'TAX_FNCACT_WOMAN', 'MEDIA_MSM', 'TAX_FNCACT_COSTUME_DESIGNER', 'TAX_FNCACT_COSTUME_DESIGNER', 'EPU_ECONOMY_HISTORIC', 'TAX_FNCACT_KING']",1.41509433962264
20260412101500-17,20260412101500,lebanondemocrat.com,https://www.lebanondemocrat.com/maconcounty/news/national/war-in-the-middle-east-latest-developments/article_18d2a8e6-32bb-5718-a7a7-b3d483895036.html,"['TAX_FNCACT_MEDIATOR', 'TAX_FNCACT_FOREIGN_MINISTER', 'TAX_FNCACT_FOREIGN_MINISTER', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_SPOKESMAN', 'ENV_WATERWAYS', 'WB_1805_WATERWAYS', 'WB_135_TRANSPORT', 'WB_1803_TRANSPORT_INFRASTRUCTURE', 'TAX_FNCACT_VICE_PRESIDENT', 'TAX_FNCACT_VICE_PRESIDENT', 'NEGOTIATIONS', 'NEGOTIATIONS', 'NEGOTIATIONS', 'NEGOTIATIONS', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_2473_DIPLOMACY_AND_NEGOTIATIONS', 'WB_2473_DIPLOMACY_AND_NEGOTIATIONS', 'WB_2473_DIPLOMACY_AND_NEGOTIATIONS', 'WB_2473_DIPLOMACY_AND_NEGOTIATIONS', 'WB_939_NEGOTIATION', 'WB_939_NEGOTIATION', 'WB_939_NEGOTIATION', 'WB_939_NEGOTIATION', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_936_ALTERNATIVE_DISPUTE_RESOLUTION', 'WB_936_ALTERNATIVE_DISPUTE_RESOLUTION', 'WB_936_ALTERNATIVE_DISPUTE_RESOLUTION', 'WB_936_ALTERNATIVE_DISPUTE_RESOLUTION', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_843_DISPUTE_RESOLUTION', 'WB_843_DISPUTE_RESOLUTION', 'WB_843_DISPUTE_RESOLUTION', 'WB_843_DISPUTE_RESOLUTION', 'WB_2471_PEACEKEEPING', 'WB_2471_PEACEKEEPING', 'WB_2471_PEACEKEEPING', 'WB_2471_PEACEKEEPING', 'TAX_POLITICAL_PARTY_REPUBLICAN', 'LEADER', 'LEADER', 'LEADER', 'TAX_FNCACT_PRESIDENT', 'TAX_FNCACT_PRESIDENT', 'TAX_FNCACT_PRESIDENT', 'USPEC_POLITICS_GENERAL1', 'USPEC_POLITICS_GENERAL1', 'USPEC_POLITICS_GENERAL1', 'ENV_OIL', 'ENV_OIL', 'ENV_OIL', 'CEASEFIRE', 'CEASEFIRE', 'CEASEFIRE', 'TAX_WEAPONS_WARSHIPS', 'TAX_ETHNICITY_AMERICAN', 'DELAY', 'ARMEDCONFLICT', 'ARMEDCONFLICT', 'ARMEDCONFLICT', 'EPU_CATS_NATIONAL_SECURITY', 'EPU_CATS_NATIONAL_SECURITY', 'EPU_CATS_NATIONAL_SECURITY', 'MANMADE_DISASTER_IMPLIED', 'MANMADE_DISASTER_IMPLIED', 'MANMADE_DISASTER_IMPLIED', 'WB_2299_PIPELINES', 'WB_2299_PIPELINES', 'WB_2299_PIPELINES', 'WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS', 'WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS', 'WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS', 'WB_507_ENERGY_AND_EXTRACTIVES', 'WB_507_ENERGY_AND_EXTRACTIVES', 'WB_507_ENERGY_AND_EXTRACTIVES', 'WB_548_PPP_IN_OIL_AND_GAS', 'WB_548_PPP_IN_OIL_AND_GAS', 'WB_548_PPP_IN_OIL_AND_GAS', 'TAX_WORLDFISH_SWEEPERS', 'GENERAL_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'TAX_ETHNICITY_AUSTRALIAN', 'TAX_ETHNICITY_IRANIAN', 'TAX_ETHNICITY_IRANIAN', 'TAX_ETHNICITY_IRANIAN', 'TAX_ETHNICITY_IRANIAN', 'TAX_ETHNICITY_IRANIAN', 'WB_549_OIL_AND_GAS_SYSTEMS', 'WB_1768_OIL_AND_GAS_PIPELINE', 'ECON_OILPRICE', 'TAX_FNCACT_OFFICIAL', 'WMD', 'WMD', 'MEDIA_MSM', 'MEDIA_MSM', 'MEDIA_MSM', 'TAX_FNCACT_MINISTER', 'TAX_FNCACT_MINISTER', 'USPEC_UNCERTAINTY1', 'MILITARY', 'WB_2478_PEACE_PROCESSES_AND_DIALOGUE', 'ENV_MINING', 'TAX_FNCACT_SPOKESPERSON']",-1.53139356814701
20260412101500-18,20260412101500,indiatimes.com,https://economictimes.indiatimes.com/news/elections/assembly-elections/west-bengal/bjp-struck-rs-1000-cr-deal-to-unseat-tmc-from-power-in-bengal-mamata-banerjee/articleshow/130205339.cms,"['TAX_FNCACT_LEADERS', 'LEGISLATION', 'CORRUPTION', 'EPU_POLICY_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'TAKE_OFFICE', 'KIDNAP', 'TAX_FNCACT_WOMEN', 'TAX_FNCACT_CHIEF', 'TAX_FNCACT_CHIEF', 'TAX_FNCACT_CHIEF', 'GENERAL_GOVERNMENT', 'USPEC_POLITICS_GENERAL1', 'EPU_POLICY_CONGRESS', 'ELECTION', 'ELECTION', 'TAX_FNCACT_MINISTER']",-3.49462365591398
20260412101500-19,20260412101500,inewsgr.com,https://www.inewsgr.com/35/Two-young-men-were-seriously-injured-by-a-firework-in-Velo-Corinthia.htm,"['WB_1428_INJURY', 'WB_1406_DISEASES', 'WB_621_HEALTH_NUTRITION_AND_POPULATION', 'WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_T02_INJURED']",-6.66666666666667
20260412101500-20,20260412101500,fool.com,https://www.fool.com/investing/2026/04/12/1-wrong-way-to-think-about-the-ai-boom-right-now/?source=iedfolrf0000001,"['TAX_ECON_PRICE', 'TAX_ECON_PRICE', 'TAX_FNCACT_FOOL', 'EPU_CATS_MIGRATION_FEAR_FEAR', 'UNGP_FORESTS_RIVERS_OCEANS', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'ARMEDCONFLICT', 'EPU_CATS_NATIONAL_SECURITY', 'TAX_ETHNICITY_AMERICAN', 'IDEOLOGY', 'WB_2433_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'EPU_ECONOMY', 'EPU_ECONOMY_HISTORIC', 'WB_1150_VOLATILITY', 'WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT', 'USPEC_POLICY1', 'USPEC_POLICY1', 'USPEC_POLICY1', 'EPU_POLICY_SPENDING', 'EPU_POLICY_SPENDING', 'EPU_POLICY_SPENDING', 'TAX_FNCACT_INVESTOR', 'TAX_FNCACT_INVESTOR', 'PROTEST', 'STRIKE', 'USPEC_UNCERTAINTY1', 'TAX_FNCACT_ANALYSTS', 'WB_137_WATER']",-0.892857142857143
20260412101500-21,20260412101500,aol.co.uk,https://www.aol.co.uk/articles/man-charged-boy-9-kept-093135692.html,"['TAX_FNCACT_FATHER', 'TAX_FNCACT_FATHER', 'TAX_FNCACT_FATHER', 'TAX_MILITARY_TITLE_OFFICERS', 'TAX_FNCACT_OFFICERS', 'EDUCATION', 'EDUCATION', 'SOC_POINTSOFINTEREST_SCHOOL', 'SOC_POINTSOFINTEREST_SCHOOL', 'TAX_ETHNICITY_FRENCH', 'TAX_ETHNICITY_FRENCH', 'TAX_WORLDLANGUAGES_FRENCH', 'TAX_WORLDLANGUAGES_FRENCH', 'KIDNAP', 'BORDER', 'TRIAL', 'TAX_FNCACT_PROSECUTORS', 'ARREST', 'SOC_GENERALCRIME', 'FOOD_SECURITY', 'WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2490_NATIONAL_PROTECTION_AND_SECURITY', 'TAX_FNCACT_CHILD', 'TAX_FNCACT_CHILD', 'TAX_FNCACT_CHILD', 'TAX_FNCACT_CHILD', 'TAX_FNCACT_CHILD', 'TAX_FNCACT_CHILD', 'WB_2024_ANTI_CORRUPTION_AUTHORITIES', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_840_JUSTICE', 'WB_2025_INVESTIGATION', 'WB_831_GOVERNANCE', 'WB_832_ANTI_CORRUPTION', 'WB_1014_CRIMINAL_JUSTICE', 'SECURITY_SERVICES', 'TAX_FNCACT_POLICE', 'CRISISLEX_C07_SAFETY', 'TAX_FNCACT_MAN', 'AFFECT', 'GENERAL_HEALTH', 'MEDICAL', 'SOC_POINTSOFINTEREST_HOSPITAL', 'CRISISLEX_C03_WELLBEING_HEALTH', 'TAX_FNCACT_PROSECUTOR', 'TAX_FNCACT_PROSECUTOR', 'MANMADE_DISASTER_IMPLIED']",-4.71698113207547
20260412101500-22,20260412101500,pinkvilla.com,https://www.pinkvilla.com/entertainment/box-office/dacoit-worldwide-box-office-collections-adivi-shesh-and-mrunal-thakurs-film-records-muted-growth-on-day-2-grosses-rs-26-crore-in-two-days-globally-1402226,"['TAX_ETHNICITY_TAMIL', 'TAX_ETHNICITY_TAMIL', 'TAX_WORLDLANGUAGES_TAMIL', 'TAX_WORLDLANGUAGES_TAMIL', 'CRISISLEX_C03_WELLBEING_HEALTH', 'CRISISLEX_T02_INJURED', 'TAX_FNCACT_CRIMINAL', 'TAX_WORLDLANGUAGES_HINDI', 'TAX_DISEASE_ANTICIPATION', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'ARREST', 'RETALIATE', 'WB_2433_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'TAX_ETHNICITY_TELUGU', 'TAX_WORLDLANGUAGES_TELUGU']",-2.22222222222222
