time_bin,topic_id,proportion,bin_start,bin_end,bin_mid
"(2018-12-31 23:59:59.999999, 2019-01-29 00:00:00]",517,0.002943650126156434,2018-12-31 23:59:59.999999,2019-01-29,2019-01-14 23:59:59.999999
"(2019-01-29 00:00:00, 2019-02-20 00:00:00]",517,0.000894054537326777,2019-01-29 00:00:00.000000,2019-02-20,2019-02-09 00:00:00.000000
"(2019-02-20 00:00:00, 2019-03-16 00:00:00]",517,0.0004268032437046522,2019-02-20 00:00:00.000000,2019-03-16,2019-03-04 00:00:00.000000
"(2019-03-16 00:00:00, 2019-04-09 00:00:00]",517,0.0012760527435133986,2019-03-16 00:00:00.000000,2019-04-09,2019-03-28 00:00:00.000000
"(2019-04-09 00:00:00, 2019-05-03 00:00:00]",517,0.0017551557700745941,2019-04-09 00:00:00.000000,2019-05-03,2019-04-21 00:00:00.000000
"(2019-05-03 00:00:00, 2019-05-26 00:00:00]",517,0.0008775778850372971,2019-05-03 00:00:00.000000,2019-05-26,2019-05-14 12:00:00.000000
"(2019-05-26 00:00:00, 2019-06-20 00:00:00]",517,0.0,2019-05-26 00:00:00.000000,2019-06-20,2019-06-07 12:00:00.000000
"(2019-06-20 00:00:00, 2019-07-15 00:00:00]",517,0.0013458950201884253,2019-06-20 00:00:00.000000,2019-07-15,2019-07-02 12:00:00.000000
"(2019-07-15 00:00:00, 2019-08-08 00:00:00]",517,0.0021331058020477816,2019-07-15 00:00:00.000000,2019-08-08,2019-07-27 00:00:00.000000
"(2019-08-08 00:00:00, 2019-09-01 00:00:00]",517,0.0008932559178204555,2019-08-08 00:00:00.000000,2019-09-01,2019-08-20 00:00:00.000000
"(2019-09-01 00:00:00, 2019-09-25 00:00:00]",517,0.0008661758336942399,2019-09-01 00:00:00.000000,2019-09-25,2019-09-13 00:00:00.000000
"(2019-09-25 00:00:00, 2019-10-21 00:00:00]",517,0.0012578616352201257,2019-09-25 00:00:00.000000,2019-10-21,2019-10-08 00:00:00.000000
"(2019-10-21 00:00:00, 2019-11-13 00:00:00]",517,0.0004385964912280702,2019-10-21 00:00:00.000000,2019-11-13,2019-11-01 12:00:00.000000
"(2019-11-13 00:00:00, 2019-12-07 00:00:00]",517,0.0008916629514043691,2019-11-13 00:00:00.000000,2019-12-07,2019-11-25 00:00:00.000000
"(2019-12-07 00:00:00, 2020-01-08 00:00:00]",517,0.000423728813559322,2019-12-07 00:00:00.000000,2020-01-08,2019-12-23 00:00:00.000000
"(2020-01-08 00:00:00, 2020-02-05 00:00:00]",517,0.0,2020-01-08 00:00:00.000000,2020-02-05,2020-01-22 00:00:00.000000
"(2020-02-05 00:00:00, 2020-02-28 00:00:00]",517,0.0008916629514043691,2020-02-05 00:00:00.000000,2020-02-28,2020-02-16 12:00:00.000000
"(2020-02-28 00:00:00, 2020-03-24 00:00:00]",517,0.0004310344827586207,2020-02-28 00:00:00.000000,2020-03-24,2020-03-11 12:00:00.000000
"(2020-03-24 00:00:00, 2020-04-17 00:00:00]",517,0.0004361098996947231,2020-03-24 00:00:00.000000,2020-04-17,2020-04-05 00:00:00.000000
"(2020-04-17 00:00:00, 2020-05-08 00:00:00]",517,0.0,2020-04-17 00:00:00.000000,2020-05-08,2020-04-27 12:00:00.000000
"(2020-05-08 00:00:00, 2020-05-27 00:00:00]",517,0.0,2020-05-08 00:00:00.000000,2020-05-27,2020-05-17 12:00:00.000000
"(2020-05-27 00:00:00, 2020-06-15 00:00:00]",517,0.002554278416347382,2020-05-27 00:00:00.000000,2020-06-15,2020-06-05 12:00:00.000000
"(2020-06-15 00:00:00, 2020-07-03 00:00:00]",517,0.001274426508071368,2020-06-15 00:00:00.000000,2020-07-03,2020-06-24 00:00:00.000000
"(2020-07-03 00:00:00, 2020-07-22 00:00:00]",517,0.0,2020-07-03 00:00:00.000000,2020-07-22,2020-07-12 12:00:00.000000
"(2020-07-22 00:00:00, 2020-08-11 00:00:00]",517,0.0008587376556462001,2020-07-22 00:00:00.000000,2020-08-11,2020-08-01 00:00:00.000000
"(2020-08-11 00:00:00, 2020-08-28 00:00:00]",517,0.00044543429844097997,2020-08-11 00:00:00.000000,2020-08-28,2020-08-19 12:00:00.000000
"(2020-08-28 00:00:00, 2020-09-17 00:00:00]",517,0.0008336807002917883,2020-08-28 00:00:00.000000,2020-09-17,2020-09-07 00:00:00.000000
"(2020-09-17 00:00:00, 2020-10-06 00:00:00]",517,0.0,2020-09-17 00:00:00.000000,2020-10-06,2020-09-26 12:00:00.000000
"(2020-10-06 00:00:00, 2020-10-26 00:00:00]",517,0.00042426813746287653,2020-10-06 00:00:00.000000,2020-10-26,2020-10-16 00:00:00.000000
"(2020-10-26 00:00:00, 2020-11-14 00:00:00]",517,0.0008613264427217916,2020-10-26 00:00:00.000000,2020-11-14,2020-11-04 12:00:00.000000
"(2020-11-14 00:00:00, 2020-12-03 00:00:00]",517,0.000429553264604811,2020-11-14 00:00:00.000000,2020-12-03,2020-11-23 12:00:00.000000
"(2020-12-03 00:00:00, 2020-12-24 00:00:00]",517,0.0004385964912280702,2020-12-03 00:00:00.000000,2020-12-24,2020-12-13 12:00:00.000000
"(2020-12-24 00:00:00, 2021-01-19 00:00:00]",517,0.0008920606601248885,2020-12-24 00:00:00.000000,2021-01-19,2021-01-06 00:00:00.000000
"(2021-01-19 00:00:00, 2021-02-09 00:00:00]",517,0.0,2021-01-19 00:00:00.000000,2021-02-09,2021-01-29 12:00:00.000000
"(2021-02-09 00:00:00, 2021-02-28 00:00:00]",517,0.0008646779074794639,2021-02-09 00:00:00.000000,2021-02-28,2021-02-18 12:00:00.000000
"(2021-02-28 00:00:00, 2021-03-23 00:00:00]",517,0.0008756567425569177,2021-02-28 00:00:00.000000,2021-03-23,2021-03-11 12:00:00.000000
"(2021-03-23 00:00:00, 2021-06-08 00:00:00]",517,0.0008745080891998251,2021-03-23 00:00:00.000000,2021-06-08,2021-04-30 12:00:00.000000
"(2021-06-08 00:00:00, 2021-08-17 00:00:00]",517,0.0008699434536755111,2021-06-08 00:00:00.000000,2021-08-17,2021-07-13 00:00:00.000000
"(2021-08-17 00:00:00, 2021-10-22 00:00:00]",517,0.0008733624454148472,2021-08-17 00:00:00.000000,2021-10-22,2021-09-19 00:00:00.000000
"(2021-10-22 00:00:00, 2021-12-31 00:00:00]",517,0.0,2021-10-22 00:00:00.000000,2021-12-31,2021-11-26 00:00:00.000000
"(2018-12-31 23:59:59.999999, 2019-01-29 00:00:00]",518,0.005046257359125316,2018-12-31 23:59:59.999999,2019-01-29,2019-01-14 23:59:59.999999
"(2019-01-29 00:00:00, 2019-02-20 00:00:00]",518,0.004470272686633884,2019-01-29 00:00:00.000000,2019-02-20,2019-02-09 00:00:00.000000
"(2019-02-20 00:00:00, 2019-03-16 00:00:00]",518,0.006828851899274435,2019-02-20 00:00:00.000000,2019-03-16,2019-03-04 00:00:00.000000
"(2019-03-16 00:00:00, 2019-04-09 00:00:00]",518,0.009783071033602722,2019-03-16 00:00:00.000000,2019-04-09,2019-03-28 00:00:00.000000
"(2019-04-09 00:00:00, 2019-05-03 00:00:00]",518,0.005265467310223783,2019-04-09 00:00:00.000000,2019-05-03,2019-04-21 00:00:00.000000
"(2019-05-03 00:00:00, 2019-05-26 00:00:00]",518,0.004826678367705134,2019-05-03 00:00:00.000000,2019-05-26,2019-05-14 12:00:00.000000
"(2019-05-26 00:00:00, 2019-06-20 00:00:00]",518,0.0067425200168563,2019-05-26 00:00:00.000000,2019-06-20,2019-06-07 12:00:00.000000
"(2019-06-20 00:00:00, 2019-07-15 00:00:00]",518,0.007178106774338268,2019-06-20 00:00:00.000000,2019-07-15,2019-07-02 12:00:00.000000
"(2019-07-15 00:00:00, 2019-08-08 00:00:00]",518,0.007252559726962458,2019-07-15 00:00:00.000000,2019-08-08,2019-07-27 00:00:00.000000
"(2019-08-08 00:00:00, 2019-09-01 00:00:00]",518,0.0044662795891022775,2019-08-08 00:00:00.000000,2019-09-01,2019-08-20 00:00:00.000000
"(2019-09-01 00:00:00, 2019-09-25 00:00:00]",518,0.0038977912516240795,2019-09-01 00:00:00.000000,2019-09-25,2019-09-13 00:00:00.000000
"(2019-09-25 00:00:00, 2019-10-21 00:00:00]",518,0.0020964360587002098,2019-09-25 00:00:00.000000,2019-10-21,2019-10-08 00:00:00.000000
"(2019-10-21 00:00:00, 2019-11-13 00:00:00]",518,0.0035087719298245615,2019-10-21 00:00:00.000000,2019-11-13,2019-11-01 12:00:00.000000
"(2019-11-13 00:00:00, 2019-12-07 00:00:00]",518,0.004012483281319661,2019-11-13 00:00:00.000000,2019-12-07,2019-11-25 00:00:00.000000
"(2019-12-07 00:00:00, 2020-01-08 00:00:00]",518,0.0029661016949152543,2019-12-07 00:00:00.000000,2020-01-08,2019-12-23 00:00:00.000000
"(2020-01-08 00:00:00, 2020-02-05 00:00:00]",518,0.003017241379310345,2020-01-08 00:00:00.000000,2020-02-05,2020-01-22 00:00:00.000000
"(2020-02-05 00:00:00, 2020-02-28 00:00:00]",518,0.0008916629514043691,2020-02-05 00:00:00.000000,2020-02-28,2020-02-16 12:00:00.000000
"(2020-02-28 00:00:00, 2020-03-24 00:00:00]",518,0.003879310344827586,2020-02-28 00:00:00.000000,2020-03-24,2020-03-11 12:00:00.000000
"(2020-03-24 00:00:00, 2020-04-17 00:00:00]",518,0.0030527692978630614,2020-03-24 00:00:00.000000,2020-04-17,2020-04-05 00:00:00.000000
"(2020-04-17 00:00:00, 2020-05-08 00:00:00]",518,0.0041841004184100415,2020-04-17 00:00:00.000000,2020-05-08,2020-04-27 12:00:00.000000
"(2020-05-08 00:00:00, 2020-05-27 00:00:00]",518,0.002221235006663705,2020-05-08 00:00:00.000000,2020-05-27,2020-05-17 12:00:00.000000
"(2020-05-27 00:00:00, 2020-06-15 00:00:00]",518,0.005534269902085994,2020-05-27 00:00:00.000000,2020-06-15,2020-06-05 12:00:00.000000
"(2020-06-15 00:00:00, 2020-07-03 00:00:00]",518,0.0055225148683092605,2020-06-15 00:00:00.000000,2020-07-03,2020-06-24 00:00:00.000000
"(2020-07-03 00:00:00, 2020-07-22 00:00:00]",518,0.0036101083032490976,2020-07-03 00:00:00.000000,2020-07-22,2020-07-12 12:00:00.000000
"(2020-07-22 00:00:00, 2020-08-11 00:00:00]",518,0.0021468441391155,2020-07-22 00:00:00.000000,2020-08-11,2020-08-01 00:00:00.000000
"(2020-08-11 00:00:00, 2020-08-28 00:00:00]",518,0.004454342984409799,2020-08-11 00:00:00.000000,2020-08-28,2020-08-19 12:00:00.000000
"(2020-08-28 00:00:00, 2020-09-17 00:00:00]",518,0.007503126302626094,2020-08-28 00:00:00.000000,2020-09-17,2020-09-07 00:00:00.000000
"(2020-09-17 00:00:00, 2020-10-06 00:00:00]",518,0.0022727272727272726,2020-09-17 00:00:00.000000,2020-10-06,2020-09-26 12:00:00.000000
"(2020-10-06 00:00:00, 2020-10-26 00:00:00]",518,0.004666949512091642,2020-10-06 00:00:00.000000,2020-10-26,2020-10-16 00:00:00.000000
"(2020-10-26 00:00:00, 2020-11-14 00:00:00]",518,0.0030146425495262705,2020-10-26 00:00:00.000000,2020-11-14,2020-11-04 12:00:00.000000
"(2020-11-14 00:00:00, 2020-12-03 00:00:00]",518,0.00429553264604811,2020-11-14 00:00:00.000000,2020-12-03,2020-11-23 12:00:00.000000
"(2020-12-03 00:00:00, 2020-12-24 00:00:00]",518,0.003947368421052632,2020-12-03 00:00:00.000000,2020-12-24,2020-12-13 12:00:00.000000
"(2020-12-24 00:00:00, 2021-01-19 00:00:00]",518,0.0022301516503122213,2020-12-24 00:00:00.000000,2021-01-19,2021-01-06 00:00:00.000000
"(2021-01-19 00:00:00, 2021-02-09 00:00:00]",518,0.002981260647359455,2021-01-19 00:00:00.000000,2021-02-09,2021-01-29 12:00:00.000000
"(2021-02-09 00:00:00, 2021-02-28 00:00:00]",518,0.004755728491137051,2021-02-09 00:00:00.000000,2021-02-28,2021-02-18 12:00:00.000000
"(2021-02-28 00:00:00, 2021-03-23 00:00:00]",518,0.00394045534150613,2021-02-28 00:00:00.000000,2021-03-23,2021-03-11 12:00:00.000000
"(2021-03-23 00:00:00, 2021-06-08 00:00:00]",518,0.0021862702229995625,2021-03-23 00:00:00.000000,2021-06-08,2021-04-30 12:00:00.000000
"(2021-06-08 00:00:00, 2021-08-17 00:00:00]",518,0.0008699434536755111,2021-06-08 00:00:00.000000,2021-08-17,2021-07-13 00:00:00.000000
"(2021-08-17 00:00:00, 2021-10-22 00:00:00]",518,0.003930131004366812,2021-08-17 00:00:00.000000,2021-10-22,2021-09-19 00:00:00.000000
"(2021-10-22 00:00:00, 2021-12-31 00:00:00]",518,0.0026052974381241857,2021-10-22 00:00:00.000000,2021-12-31,2021-11-26 00:00:00.000000
"(2018-12-31 23:59:59.999999, 2019-01-29 00:00:00]",519,0.0008410428931875525,2018-12-31 23:59:59.999999,2019-01-29,2019-01-14 23:59:59.999999
"(2019-01-29 00:00:00, 2019-02-20 00:00:00]",519,0.0,2019-01-29 00:00:00.000000,2019-02-20,2019-02-09 00:00:00.000000
"(2019-02-20 00:00:00, 2019-03-16 00:00:00]",519,0.0,2019-02-20 00:00:00.000000,2019-03-16,2019-03-04 00:00:00.000000
"(2019-03-16 00:00:00, 2019-04-09 00:00:00]",519,0.0,2019-03-16 00:00:00.000000,2019-04-09,2019-03-28 00:00:00.000000
"(2019-04-09 00:00:00, 2019-05-03 00:00:00]",519,0.0017551557700745941,2019-04-09 00:00:00.000000,2019-05-03,2019-04-21 00:00:00.000000
"(2019-05-03 00:00:00, 2019-05-26 00:00:00]",519,0.00043878894251864854,2019-05-03 00:00:00.000000,2019-05-26,2019-05-14 12:00:00.000000
"(2019-05-26 00:00:00, 2019-06-20 00:00:00]",519,0.0,2019-05-26 00:00:00.000000,2019-06-20,2019-06-07 12:00:00.000000
"(2019-06-20 00:00:00, 2019-07-15 00:00:00]",519,0.0008972633467922835,2019-06-20 00:00:00.000000,2019-07-15,2019-07-02 12:00:00.000000
"(2019-07-15 00:00:00, 2019-08-08 00:00:00]",519,0.0,2019-07-15 00:00:00.000000,2019-08-08,2019-07-27 00:00:00.000000
"(2019-08-08 00:00:00, 2019-09-01 00:00:00]",519,0.00044662795891022776,2019-08-08 00:00:00.000000,2019-09-01,2019-08-20 00:00:00.000000
"(2019-09-01 00:00:00, 2019-09-25 00:00:00]",519,0.00043308791684711995,2019-09-01 00:00:00.000000,2019-09-25,2019-09-13 00:00:00.000000
"(2019-09-25 00:00:00, 2019-10-21 00:00:00]",519,0.0008385744234800838,2019-09-25 00:00:00.000000,2019-10-21,2019-10-08 00:00:00.000000
"(2019-10-21 00:00:00, 2019-11-13 00:00:00]",519,0.0004385964912280702,2019-10-21 00:00:00.000000,2019-11-13,2019-11-01 12:00:00.000000
"(2019-11-13 00:00:00, 2019-12-07 00:00:00]",519,0.0,2019-11-13 00:00:00.000000,2019-12-07,2019-11-25 00:00:00.000000
"(2019-12-07 00:00:00, 2020-01-08 00:00:00]",519,0.000423728813559322,2019-12-07 00:00:00.000000,2020-01-08,2019-12-23 00:00:00.000000
"(2020-01-08 00:00:00, 2020-02-05 00:00:00]",519,0.0,2020-01-08 00:00:00.000000,2020-02-05,2020-01-22 00:00:00.000000
"(2020-02-05 00:00:00, 2020-02-28 00:00:00]",519,0.0,2020-02-05 00:00:00.000000,2020-02-28,2020-02-16 12:00:00.000000
"(2020-02-28 00:00:00, 2020-03-24 00:00:00]",519,0.0,2020-02-28 00:00:00.000000,2020-03-24,2020-03-11 12:00:00.000000
"(2020-03-24 00:00:00, 2020-04-17 00:00:00]",519,0.0004361098996947231,2020-03-24 00:00:00.000000,2020-04-17,2020-04-05 00:00:00.000000
"(2020-04-17 00:00:00, 2020-05-08 00:00:00]",519,0.0008368200836820083,2020-04-17 00:00:00.000000,2020-05-08,2020-04-27 12:00:00.000000
"(2020-05-08 00:00:00, 2020-05-27 00:00:00]",519,0.0,2020-05-08 00:00:00.000000,2020-05-27,2020-05-17 12:00:00.000000
"(2020-05-27 00:00:00, 2020-06-15 00:00:00]",519,0.0004257130693912303,2020-05-27 00:00:00.000000,2020-06-15,2020-06-05 12:00:00.000000
"(2020-06-15 00:00:00, 2020-07-03 00:00:00]",519,0.0,2020-06-15 00:00:00.000000,2020-07-03,2020-06-24 00:00:00.000000
"(2020-07-03 00:00:00, 2020-07-22 00:00:00]",519,0.0,2020-07-03 00:00:00.000000,2020-07-22,2020-07-12 12:00:00.000000
"(2020-07-22 00:00:00, 2020-08-11 00:00:00]",519,0.00042936882782310007,2020-07-22 00:00:00.000000,2020-08-11,2020-08-01 00:00:00.000000
"(2020-08-11 00:00:00, 2020-08-28 00:00:00]",519,0.0,2020-08-11 00:00:00.000000,2020-08-28,2020-08-19 12:00:00.000000
"(2020-08-28 00:00:00, 2020-09-17 00:00:00]",519,0.00041684035014589413,2020-08-28 00:00:00.000000,2020-09-17,2020-09-07 00:00:00.000000
"(2020-09-17 00:00:00, 2020-10-06 00:00:00]",519,0.00045454545454545455,2020-09-17 00:00:00.000000,2020-10-06,2020-09-26 12:00:00.000000
"(2020-10-06 00:00:00, 2020-10-26 00:00:00]",519,0.0,2020-10-06 00:00:00.000000,2020-10-26,2020-10-16 00:00:00.000000
"(2020-10-26 00:00:00, 2020-11-14 00:00:00]",519,0.0,2020-10-26 00:00:00.000000,2020-11-14,2020-11-04 12:00:00.000000
"(2020-11-14 00:00:00, 2020-12-03 00:00:00]",519,0.0,2020-11-14 00:00:00.000000,2020-12-03,2020-11-23 12:00:00.000000
"(2020-12-03 00:00:00, 2020-12-24 00:00:00]",519,0.0,2020-12-03 00:00:00.000000,2020-12-24,2020-12-13 12:00:00.000000
"(2020-12-24 00:00:00, 2021-01-19 00:00:00]",519,0.0,2020-12-24 00:00:00.000000,2021-01-19,2021-01-06 00:00:00.000000
"(2021-01-19 00:00:00, 2021-02-09 00:00:00]",519,0.0008517887563884157,2021-01-19 00:00:00.000000,2021-02-09,2021-01-29 12:00:00.000000
"(2021-02-09 00:00:00, 2021-02-28 00:00:00]",519,0.00043233895373973193,2021-02-09 00:00:00.000000,2021-02-28,2021-02-18 12:00:00.000000
"(2021-02-28 00:00:00, 2021-03-23 00:00:00]",519,0.0,2021-02-28 00:00:00.000000,2021-03-23,2021-03-11 12:00:00.000000
"(2021-03-23 00:00:00, 2021-06-08 00:00:00]",519,0.0,2021-03-23 00:00:00.000000,2021-06-08,2021-04-30 12:00:00.000000
"(2021-06-08 00:00:00, 2021-08-17 00:00:00]",519,0.0,2021-06-08 00:00:00.000000,2021-08-17,2021-07-13 00:00:00.000000
"(2021-08-17 00:00:00, 2021-10-22 00:00:00]",519,0.0,2021-08-17 00:00:00.000000,2021-10-22,2021-09-19 00:00:00.000000
"(2021-10-22 00:00:00, 2021-12-31 00:00:00]",519,0.0008684324793747286,2021-10-22 00:00:00.000000,2021-12-31,2021-11-26 00:00:00.000000
"(2018-12-31 23:59:59.999999, 2019-01-29 00:00:00]",520,0.002943650126156434,2018-12-31 23:59:59.999999,2019-01-29,2019-01-14 23:59:59.999999
"(2019-01-29 00:00:00, 2019-02-20 00:00:00]",520,0.003576218149307108,2019-01-29 00:00:00.000000,2019-02-20,2019-02-09 00:00:00.000000
"(2019-02-20 00:00:00, 2019-03-16 00:00:00]",520,0.002134016218523261,2019-02-20 00:00:00.000000,2019-03-16,2019-03-04 00:00:00.000000
"(2019-03-16 00:00:00, 2019-04-09 00:00:00]",520,0.0008507018290089324,2019-03-16 00:00:00.000000,2019-04-09,2019-03-28 00:00:00.000000
"(2019-04-09 00:00:00, 2019-05-03 00:00:00]",520,0.00307152259763054,2019-04-09 00:00:00.000000,2019-05-03,2019-04-21 00:00:00.000000
"(2019-05-03 00:00:00, 2019-05-26 00:00:00]",520,0.0035103115401491883,2019-05-03 00:00:00.000000,2019-05-26,2019-05-14 12:00:00.000000
"(2019-05-26 00:00:00, 2019-06-20 00:00:00]",520,0.002107037505267594,2019-05-26 00:00:00.000000,2019-06-20,2019-06-07 12:00:00.000000
"(2019-06-20 00:00:00, 2019-07-15 00:00:00]",520,0.004486316733961417,2019-06-20 00:00:00.000000,2019-07-15,2019-07-02 12:00:00.000000
"(2019-07-15 00:00:00, 2019-08-08 00:00:00]",520,0.0021331058020477816,2019-07-15 00:00:00.000000,2019-08-08,2019-07-27 00:00:00.000000
"(2019-08-08 00:00:00, 2019-09-01 00:00:00]",520,0.00044662795891022776,2019-08-08 00:00:00.000000,2019-09-01,2019-08-20 00:00:00.000000
"(2019-09-01 00:00:00, 2019-09-25 00:00:00]",520,0.0030316154179298397,2019-09-01 00:00:00.000000,2019-09-25,2019-09-13 00:00:00.000000
"(2019-09-25 00:00:00, 2019-10-21 00:00:00]",520,0.0012578616352201257,2019-09-25 00:00:00.000000,2019-10-21,2019-10-08 00:00:00.000000
"(2019-10-21 00:00:00, 2019-11-13 00:00:00]",520,0.005701754385964913,2019-10-21 00:00:00.000000,2019-11-13,2019-11-01 12:00:00.000000
"(2019-11-13 00:00:00, 2019-12-07 00:00:00]",520,0.002229157378510923,2019-11-13 00:00:00.000000,2019-12-07,2019-11-25 00:00:00.000000
"(2019-12-07 00:00:00, 2020-01-08 00:00:00]",520,0.001694915254237288,2019-12-07 00:00:00.000000,2020-01-08,2019-12-23 00:00:00.000000
"(2020-01-08 00:00:00, 2020-02-05 00:00:00]",520,0.0008620689655172414,2020-01-08 00:00:00.000000,2020-02-05,2020-01-22 00:00:00.000000
"(2020-02-05 00:00:00, 2020-02-28 00:00:00]",520,0.003120820329915292,2020-02-05 00:00:00.000000,2020-02-28,2020-02-16 12:00:00.000000
"(2020-02-28 00:00:00, 2020-03-24 00:00:00]",520,0.0017241379310344827,2020-02-28 00:00:00.000000,2020-03-24,2020-03-11 12:00:00.000000
"(2020-03-24 00:00:00, 2020-04-17 00:00:00]",520,0.0008722197993894462,2020-03-24 00:00:00.000000,2020-04-17,2020-04-05 00:00:00.000000
"(2020-04-17 00:00:00, 2020-05-08 00:00:00]",520,0.0033472803347280333,2020-04-17 00:00:00.000000,2020-05-08,2020-04-27 12:00:00.000000
"(2020-05-08 00:00:00, 2020-05-27 00:00:00]",520,0.003998223011994669,2020-05-08 00:00:00.000000,2020-05-27,2020-05-17 12:00:00.000000
"(2020-05-27 00:00:00, 2020-06-15 00:00:00]",520,0.0038314176245210726,2020-05-27 00:00:00.000000,2020-06-15,2020-06-05 12:00:00.000000
"(2020-06-15 00:00:00, 2020-07-03 00:00:00]",520,0.002973661852166525,2020-06-15 00:00:00.000000,2020-07-03,2020-06-24 00:00:00.000000
"(2020-07-03 00:00:00, 2020-07-22 00:00:00]",520,0.0009025270758122744,2020-07-03 00:00:00.000000,2020-07-22,2020-07-12 12:00:00.000000
"(2020-07-22 00:00:00, 2020-08-11 00:00:00]",520,0.0012881064834693002,2020-07-22 00:00:00.000000,2020-08-11,2020-08-01 00:00:00.000000
"(2020-08-11 00:00:00, 2020-08-28 00:00:00]",520,0.0017817371937639199,2020-08-11 00:00:00.000000,2020-08-28,2020-08-19 12:00:00.000000
"(2020-08-28 00:00:00, 2020-09-17 00:00:00]",520,0.0016673614005835765,2020-08-28 00:00:00.000000,2020-09-17,2020-09-07 00:00:00.000000
"(2020-09-17 00:00:00, 2020-10-06 00:00:00]",520,0.00045454545454545455,2020-09-17 00:00:00.000000,2020-10-06,2020-09-26 12:00:00.000000
"(2020-10-06 00:00:00, 2020-10-26 00:00:00]",520,0.0012728044123886295,2020-10-06 00:00:00.000000,2020-10-26,2020-10-16 00:00:00.000000
"(2020-10-26 00:00:00, 2020-11-14 00:00:00]",520,0.0004306632213608958,2020-10-26 00:00:00.000000,2020-11-14,2020-11-04 12:00:00.000000
"(2020-11-14 00:00:00, 2020-12-03 00:00:00]",520,0.000429553264604811,2020-11-14 00:00:00.000000,2020-12-03,2020-11-23 12:00:00.000000
"(2020-12-03 00:00:00, 2020-12-24 00:00:00]",520,0.0017543859649122807,2020-12-03 00:00:00.000000,2020-12-24,2020-12-13 12:00:00.000000
"(2020-12-24 00:00:00, 2021-01-19 00:00:00]",520,0.0022301516503122213,2020-12-24 00:00:00.000000,2021-01-19,2021-01-06 00:00:00.000000
"(2021-01-19 00:00:00, 2021-02-09 00:00:00]",520,0.0008517887563884157,2021-01-19 00:00:00.000000,2021-02-09,2021-01-29 12:00:00.000000
"(2021-02-09 00:00:00, 2021-02-28 00:00:00]",520,0.0017293558149589277,2021-02-09 00:00:00.000000,2021-02-28,2021-02-18 12:00:00.000000
"(2021-02-28 00:00:00, 2021-03-23 00:00:00]",520,0.0035026269702276708,2021-02-28 00:00:00.000000,2021-03-23,2021-03-11 12:00:00.000000
"(2021-03-23 00:00:00, 2021-06-08 00:00:00]",520,0.00043725404459991256,2021-03-23 00:00:00.000000,2021-06-08,2021-04-30 12:00:00.000000
"(2021-06-08 00:00:00, 2021-08-17 00:00:00]",520,0.0008699434536755111,2021-06-08 00:00:00.000000,2021-08-17,2021-07-13 00:00:00.000000
"(2021-08-17 00:00:00, 2021-10-22 00:00:00]",520,0.0004366812227074236,2021-08-17 00:00:00.000000,2021-10-22,2021-09-19 00:00:00.000000
"(2021-10-22 00:00:00, 2021-12-31 00:00:00]",520,0.0017368649587494573,2021-10-22 00:00:00.000000,2021-12-31,2021-11-26 00:00:00.000000
"(2018-12-31 23:59:59.999999, 2019-01-29 00:00:00]",521,0.0,2018-12-31 23:59:59.999999,2019-01-29,2019-01-14 23:59:59.999999
"(2019-01-29 00:00:00, 2019-02-20 00:00:00]",521,0.000894054537326777,2019-01-29 00:00:00.000000,2019-02-20,2019-02-09 00:00:00.000000
"(2019-02-20 00:00:00, 2019-03-16 00:00:00]",521,0.0004268032437046522,2019-02-20 00:00:00.000000,2019-03-16,2019-03-04 00:00:00.000000
"(2019-03-16 00:00:00, 2019-04-09 00:00:00]",521,0.0004253509145044662,2019-03-16 00:00:00.000000,2019-04-09,2019-03-28 00:00:00.000000
"(2019-04-09 00:00:00, 2019-05-03 00:00:00]",521,0.0,2019-04-09 00:00:00.000000,2019-05-03,2019-04-21 00:00:00.000000
"(2019-05-03 00:00:00, 2019-05-26 00:00:00]",521,0.0,2019-05-03 00:00:00.000000,2019-05-26,2019-05-14 12:00:00.000000
"(2019-05-26 00:00:00, 2019-06-20 00:00:00]",521,0.00042140750105351877,2019-05-26 00:00:00.000000,2019-06-20,2019-06-07 12:00:00.000000
"(2019-06-20 00:00:00, 2019-07-15 00:00:00]",521,0.001794526693584567,2019-06-20 00:00:00.000000,2019-07-15,2019-07-02 12:00:00.000000
"(2019-07-15 00:00:00, 2019-08-08 00:00:00]",521,0.001279863481228669,2019-07-15 00:00:00.000000,2019-08-08,2019-07-27 00:00:00.000000
"(2019-08-08 00:00:00, 2019-09-01 00:00:00]",521,0.0,2019-08-08 00:00:00.000000,2019-09-01,2019-08-20 00:00:00.000000
"(2019-09-01 00:00:00, 2019-09-25 00:00:00]",521,0.0008661758336942399,2019-09-01 00:00:00.000000,2019-09-25,2019-09-13 00:00:00.000000
"(2019-09-25 00:00:00, 2019-10-21 00:00:00]",521,0.0,2019-09-25 00:00:00.000000,2019-10-21,2019-10-08 00:00:00.000000
"(2019-10-21 00:00:00, 2019-11-13 00:00:00]",521,0.0004385964912280702,2019-10-21 00:00:00.000000,2019-11-13,2019-11-01 12:00:00.000000
"(2019-11-13 00:00:00, 2019-12-07 00:00:00]",521,0.0013374944271065537,2019-11-13 00:00:00.000000,2019-12-07,2019-11-25 00:00:00.000000
"(2019-12-07 00:00:00, 2020-01-08 00:00:00]",521,0.000423728813559322,2019-12-07 00:00:00.000000,2020-01-08,2019-12-23 00:00:00.000000
